ds,yhat,yhat_lower,yhat_upper
2024-12-16,7288.352862798594,5086.273506700611,9430.348127865389
2024-12-17,4122.7610417805445,2083.600787591281,6236.601700788475
2024-12-18,6086.849035502389,3993.1824792939665,8273.735320768146
2024-12-19,5296.129914451147,3135.513708073927,7514.034106843476
2024-12-20,3901.565901055679,1707.5694233603867,6074.003210602758
2024-12-21,3451.443912563624,1190.3782599986755,5445.000831824767
2024-12-22,3573.995207018235,1444.7863495445204,5591.235755402933
2024-12-23,3937.947642889976,1786.151511929618,6153.088684879903
2024-12-24,3933.478022261447,1863.9363601256327,5990.736278330997
2024-12-25,3054.0683092536487,948.62307876245,5221.8706371655
2024-12-26,3446.994905916199,1291.3798042197066,5569.026420169754
2024-12-27,2969.9857478402346,853.127158326595,5168.319629402728
2024-12-28,3172.18370394269,883.0932183112272,5233.241121002773
2024-12-29,3414.6087002358117,1286.6209471639293,5657.294935999171
2024-12-30,5619.773176770631,3320.475061906433,7718.620256857179
2024-12-31,5634.194100252321,3531.6307367659,7952.988615438049
2025-01-01,4298.429148476529,2098.9844908438026,6431.230527837912
2025-01-02,2782.9385062006168,755.6000727166413,5039.853578520933
2025-01-03,2897.16573036098,806.7934895194347,5216.665568986218
2025-01-04,2613.8725635035094,549.5316770586927,4763.39110220359
2025-01-05,3011.7933280941475,815.3530104484408,5087.24127551351
2025-01-06,2957.235427100198,551.8137749003242,5199.923187250645
2025-01-07,2714.2497741267257,496.35780233479653,4900.20294659851
2025-01-08,4423.931406496836,2216.0919651376084,6552.766429944998
2025-01-09,3197.508232353354,1120.8965504646537,5125.103225013532
2025-01-10,2103.0947366463547,-81.3492066066463,4195.440452852621
2025-01-11,2748.0055855339074,542.2823847694041,5023.619554808687
2025-01-12,2996.220436892251,824.9685340874275,5060.216845548092
2025-01-13,3450.463839109049,1220.7213293595055,5546.693730115175
2025-01-14,3647.798291870072,1351.5996622367222,5809.038974987804
2025-01-15,6337.795154693573,4157.224083763578,8558.569233379325
2025-01-16,2635.6363739535564,605.8981520104225,4879.804168265868
2025-01-17,2980.310817089617,796.2298364285709,5015.059916650701
2025-01-18,3134.7108080602493,888.4200142569043,5380.314700796449
2025-01-19,2835.5325098774274,698.8622535067119,4862.488255574513
2025-01-20,3585.351011866138,1481.6310823725266,5634.824067376867
2025-01-21,2752.835035258893,588.9766213439461,4875.755299913143
2025-01-22,2575.432631540833,334.0729142344602,4646.165705001807
2025-01-23,4289.100573752661,2234.91439671402,6417.106917976371
2025-01-24,4586.911118641608,2375.8453136222865,6751.206622870406
2025-01-25,3867.1187816295196,1570.8872901262425,5982.417218057145
2025-01-26,5648.217105305287,3423.998782924696,7759.773574246026
2025-01-27,4647.8021768805565,2384.9291789287727,6882.459141921657
2025-01-28,2640.2845551141268,455.06034549761506,5044.540550117215
2025-01-29,2740.532239558149,675.8337680735424,4800.772616667886
2025-01-30,2518.452798086348,295.433118653608,4651.035820124491
2025-01-31,4387.451271143812,2259.7532698363657,6510.386350134975
2025-02-01,2758.7717126698185,508.6876246367186,4902.786228929861
2025-02-02,6597.291302381713,4494.128708941102,8639.510972201433
2025-02-03,4176.869813694311,1917.6257223796297,6265.366946463908
2025-02-04,2856.6122681055945,566.5296300316858,4925.621495109452
2025-02-05,3257.842656788895,1061.967126946182,5499.30454245055
2025-02-06,3447.10980548487,1320.671227052435,5660.0209801209085
2025-02-07,5519.266452720426,3265.282541508072,7681.532270110717
2025-02-08,3461.4672170918157,1264.9885260789663,5592.684294643282
2025-02-09,7250.326673906762,5209.677442045086,9433.815069669788
2025-02-10,6257.490236211934,4146.468550720833,8600.071596363885
2025-02-11,3433.2962950058118,1075.9591026885953,5661.059863843803
2025-02-12,2449.8917915160696,286.2518921618066,4610.073656862481
2025-02-13,2406.3298317133035,382.7608221143059,4612.551426447901
2025-02-14,2501.8825058632515,308.6673186128716,4683.45918825461
2025-02-15,2820.0673595176745,769.7375005640811,4875.5372203452325
2025-02-16,3643.7060249725423,1610.1643941617026,5630.911743642671
2025-02-17,2714.997876233458,673.3479751717285,4765.301250122368
2025-02-18,3707.172365335973,1516.9056693896998,5888.313208690303
2025-02-19,2466.969982668243,264.23270848954974,4706.998402049271
2025-02-20,3729.0783279475995,1533.1373287050815,5855.390827078683
2025-02-21,4325.86105835378,2297.366260438349,6548.214184580119
2025-02-22,9280.449397509825,7314.219068616155,11486.293102942593
2025-02-23,5989.425060760881,3914.039511296049,8159.183364882072
2025-02-24,4660.264301504545,2473.626432758465,6655.625116831182
2025-02-25,6900.2366759171255,4794.7695117907415,9035.056629774681
2025-02-26,2508.537314442105,246.84165644677324,4671.87683718102
2025-02-27,2078.8363759130043,-154.1511666365869,4195.357759473372
2025-02-28,2283.6934593960805,133.3216216366425,4436.0939130738325
2025-03-01,4548.238696492201,2305.2322584831486,6827.152564194815
2025-03-02,7810.752180066611,5628.548443145749,9958.67293550975
2025-03-03,4037.971917405044,1880.3540683953513,6254.966563757233
2025-03-04,7132.118828503204,5046.627913363347,9320.70867534204
2025-03-05,3295.5588542553705,1085.1559006508512,5480.99334590501
2025-03-06,4980.093490516556,2839.4323937983786,7120.725916717016
2025-03-07,2229.1734947361606,-13.731205437060389,4463.151226330569
2025-03-08,4279.799987855156,2354.054992927337,6494.803062971611
2025-03-09,2558.4525975213332,376.26129107180833,4768.184104195339
2025-03-10,5891.197198985228,3839.618888507744,8101.787993573828
